Column1.group;Column1.matches.match;Column1.matches.home;Column1.matches.homeColour;Column1.matches.away;Column1.matches.awayColour;Column1.matches.score.home;Column1.matches.score.away;Column1.matches.penaltyScore.home;Column1.matches.penaltyScore.away;Column1.matches.minutes;Column1.matches.actions.team;Column1.matches.actions.eventType;Column1.matches.actions.eventTime;Column1.matches.actions.addedTime;Columna1;Columna2;Columna3
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot on target;44;0:00;18/06/2018 14:00;18/06/2018 14:44;18/06/2018 14:44
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot on target;44;0:00;18/06/2018 14:00;18/06/2018 14:44;18/06/2018 14:44
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot off target;42;0:00;18/06/2018 14:00;18/06/2018 14:42;18/06/2018 14:42
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot on target;39;0:00;18/06/2018 14:00;18/06/2018 14:39;18/06/2018 14:39
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;away;shot on target;37;0:00;18/06/2018 14:00;18/06/2018 14:37;18/06/2018 14:37
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot on target;29;0:00;18/06/2018 14:00;18/06/2018 14:29;18/06/2018 14:29
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot off target;21;0:00;18/06/2018 14:00;18/06/2018 14:21;18/06/2018 14:21
Group F;4043701;Sweden;#ffe500;South Korea;#ff4e36;1;0;0;0;90;home;shot on target;21;0:00;18/06/2018 14:00;18/06/2018 14:21;18/06/2018 14:21
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;goal;90;2:07;23/06/2018 17:00;23/06/2018 18:47;23/06/2018 18:45
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;90;2:06;23/06/2018 17:00;23/06/2018 18:47;23/06/2018 18:45
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;90;1:40;23/06/2018 17:00;23/06/2018 18:46;23/06/2018 18:45
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot off target;88;0:00;23/06/2018 17:00;23/06/2018 18:43;23/06/2018 18:43
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;82;0:00;23/06/2018 17:00;23/06/2018 18:37;23/06/2018 18:37
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot off target;74;0:00;23/06/2018 17:00;23/06/2018 18:29;23/06/2018 18:29
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;70;0:00;23/06/2018 17:00;23/06/2018 18:25;23/06/2018 18:25
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;goal;66;0:00;23/06/2018 17:00;23/06/2018 18:21;23/06/2018 18:21
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;66;0:00;23/06/2018 17:00;23/06/2018 18:21;23/06/2018 18:21
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;62;0:00;23/06/2018 17:00;23/06/2018 18:17;23/06/2018 18:17
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;62;0:00;23/06/2018 17:00;23/06/2018 18:17;23/06/2018 18:17
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;60;0:00;23/06/2018 17:00;23/06/2018 18:15;23/06/2018 18:15
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;58;0:00;23/06/2018 17:00;23/06/2018 18:13;23/06/2018 18:13
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;58;0:00;23/06/2018 17:00;23/06/2018 18:13;23/06/2018 18:13
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;56;0:00;23/06/2018 17:00;23/06/2018 18:11;23/06/2018 18:11
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;53;0:00;23/06/2018 17:00;23/06/2018 18:08;23/06/2018 18:08
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;52;0:00;23/06/2018 17:00;23/06/2018 18:07;23/06/2018 18:07
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;52;0:00;23/06/2018 17:00;23/06/2018 18:07;23/06/2018 18:07
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;50;0:00;23/06/2018 17:00;23/06/2018 18:05;23/06/2018 18:05
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;45;0:00;23/06/2018 17:00;23/06/2018 17:45;23/06/2018 17:45
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;45;0:00;23/06/2018 17:00;23/06/2018 17:45;23/06/2018 17:45
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;43;0:00;23/06/2018 17:00;23/06/2018 17:43;23/06/2018 17:43
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot off target;31;0:00;23/06/2018 17:00;23/06/2018 17:31;23/06/2018 17:31
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;28;0:00;23/06/2018 17:00;23/06/2018 17:28;23/06/2018 17:28
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;goal from penalty;26;0:00;23/06/2018 17:00;23/06/2018 17:26;23/06/2018 17:26
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;23;0:00;23/06/2018 17:00;23/06/2018 17:23;23/06/2018 17:23
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot off target;22;0:00;23/06/2018 17:00;23/06/2018 17:22;23/06/2018 17:22
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;22;0:00;23/06/2018 17:00;23/06/2018 17:22;23/06/2018 17:22
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;home;shot on target;22;0:00;23/06/2018 17:00;23/06/2018 17:22;23/06/2018 17:22
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot on target;17;0:00;23/06/2018 17:00;23/06/2018 17:17;23/06/2018 17:17
Group F;4043718;South Korea;#ff4e36;Mexico;#1bc26c;1;2;0;0;90;away;shot off target;12;0:00;23/06/2018 17:00;23/06/2018 17:12;23/06/2018 17:12
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;goal;90;4:42;23/06/2018 20:00;23/06/2018 21:49;23/06/2018 21:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;90;4:41;23/06/2018 20:00;23/06/2018 21:49;23/06/2018 21:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;90;3:42;23/06/2018 20:00;23/06/2018 21:48;23/06/2018 21:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;90;1:31;23/06/2018 20:00;23/06/2018 21:46;23/06/2018 21:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;88;0:00;23/06/2018 20:00;23/06/2018 21:43;23/06/2018 21:43
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;83;0:00;23/06/2018 20:00;23/06/2018 21:38;23/06/2018 21:38
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;81;0:00;23/06/2018 20:00;23/06/2018 21:36;23/06/2018 21:36
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;76;0:00;23/06/2018 20:00;23/06/2018 21:31;23/06/2018 21:31
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;65;0:00;23/06/2018 20:00;23/06/2018 21:20;23/06/2018 21:20
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;63;0:00;23/06/2018 20:00;23/06/2018 21:18;23/06/2018 21:18
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;56;0:00;23/06/2018 20:00;23/06/2018 21:11;23/06/2018 21:11
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;51;0:00;23/06/2018 20:00;23/06/2018 21:06;23/06/2018 21:06
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;goal;48;0:00;23/06/2018 20:00;23/06/2018 21:03;23/06/2018 21:03
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;48;0:00;23/06/2018 20:00;23/06/2018 21:03;23/06/2018 21:03
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;45;2:05;23/06/2018 20:00;23/06/2018 20:45;23/06/2018 20:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;45;0:00;23/06/2018 20:00;23/06/2018 20:45;23/06/2018 20:45
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;39;0:00;23/06/2018 20:00;23/06/2018 20:39;23/06/2018 20:39
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;goal;32;0:00;23/06/2018 20:00;23/06/2018 20:32;23/06/2018 20:32
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;32;0:00;23/06/2018 20:00;23/06/2018 20:32;23/06/2018 20:32
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot off target;19;0:00;23/06/2018 20:00;23/06/2018 20:19;23/06/2018 20:19
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;18;0:00;23/06/2018 20:00;23/06/2018 20:18;23/06/2018 20:18
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;16;0:00;23/06/2018 20:00;23/06/2018 20:16;23/06/2018 20:16
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;away;shot on target;12;0:00;23/06/2018 20:00;23/06/2018 20:12;23/06/2018 20:12
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;3;0:00;23/06/2018 20:00;23/06/2018 20:03;23/06/2018 20:03
Group F;4043717;Germany;white;Sweden;#ffe500;2;1;0;0;90;home;shot on target;3;0:00;23/06/2018 20:00;23/06/2018 20:03;23/06/2018 20:03
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;90;2:59;27/06/2018 16:00;27/06/2018 17:47;27/06/2018 17:45
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;90;2:11;27/06/2018 16:00;27/06/2018 17:47;27/06/2018 17:45
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;89;0:00;27/06/2018 16:00;27/06/2018 17:44;27/06/2018 17:44
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;82;0:00;27/06/2018 16:00;27/06/2018 17:37;27/06/2018 17:37
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;81;0:00;27/06/2018 16:00;27/06/2018 17:36;27/06/2018 17:36
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;81;0:00;27/06/2018 16:00;27/06/2018 17:36;27/06/2018 17:36
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;own goal;74;0:00;27/06/2018 16:00;27/06/2018 17:29;27/06/2018 17:29
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;71;0:00;27/06/2018 16:00;27/06/2018 17:26;27/06/2018 17:26
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;68;0:00;27/06/2018 16:00;27/06/2018 17:23;27/06/2018 17:23
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;66;0:00;27/06/2018 16:00;27/06/2018 17:21;27/06/2018 17:21
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;goal from penalty;62;0:00;27/06/2018 16:00;27/06/2018 17:17;27/06/2018 17:17
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot on target;59;0:00;27/06/2018 16:00;27/06/2018 17:14;27/06/2018 17:14
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;54;0:00;27/06/2018 16:00;27/06/2018 17:09;27/06/2018 17:09
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;53;0:00;27/06/2018 16:00;27/06/2018 17:08;27/06/2018 17:08
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;52;0:00;27/06/2018 16:00;27/06/2018 17:07;27/06/2018 17:07
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;50;0:00;27/06/2018 16:00;27/06/2018 17:05;27/06/2018 17:05
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;goal;50;0:00;27/06/2018 16:00;27/06/2018 17:05;27/06/2018 17:05
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot on target;50;0:00;27/06/2018 16:00;27/06/2018 17:05;27/06/2018 17:05
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;45;1:35;27/06/2018 16:00;27/06/2018 16:45;27/06/2018 16:45
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;45;0:00;27/06/2018 16:00;27/06/2018 16:45;27/06/2018 16:45
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;40;0:00;27/06/2018 16:00;27/06/2018 16:40;27/06/2018 16:40
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;39;0:00;27/06/2018 16:00;27/06/2018 16:39;27/06/2018 16:39
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;36;0:00;27/06/2018 16:00;27/06/2018 16:36;27/06/2018 16:36
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;34;0:00;27/06/2018 16:00;27/06/2018 16:34;27/06/2018 16:34
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot on target;31;0:00;27/06/2018 16:00;27/06/2018 16:31;27/06/2018 16:31
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;28;0:00;27/06/2018 16:00;27/06/2018 16:28;27/06/2018 16:28
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;23;0:00;27/06/2018 16:00;27/06/2018 16:23;27/06/2018 16:23
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot on target;22;0:00;27/06/2018 16:00;27/06/2018 16:22;27/06/2018 16:22
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;18;0:00;27/06/2018 16:00;27/06/2018 16:18;27/06/2018 16:18
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;17;0:00;27/06/2018 16:00;27/06/2018 16:17;27/06/2018 16:17
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;15;0:00;27/06/2018 16:00;27/06/2018 16:15;27/06/2018 16:15
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot off target;12;0:00;27/06/2018 16:00;27/06/2018 16:12;27/06/2018 16:12
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;home;shot off target;10;0:00;27/06/2018 16:00;27/06/2018 16:10;27/06/2018 16:10
Group F;4043734;Mexico;#1bc26c;Sweden;#ffe500;0;3;0;0;90;away;shot on target;5;0:00;27/06/2018 16:00;27/06/2018 16:05;27/06/2018 16:05
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;90;8:46;27/06/2018 16:00;27/06/2018 17:53;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;90;8:09;27/06/2018 16:00;27/06/2018 17:53;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;90;7:43;27/06/2018 16:00;27/06/2018 17:52;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;90;7:25;27/06/2018 16:00;27/06/2018 17:52;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;goal;90;5:51;27/06/2018 16:00;27/06/2018 17:50;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;90;5:50;27/06/2018 16:00;27/06/2018 17:50;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;90;4:27;27/06/2018 16:00;27/06/2018 17:49;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;goal;90;1:07;27/06/2018 16:00;27/06/2018 17:46;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;90;1:07;27/06/2018 16:00;27/06/2018 17:46;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;90;0:00;27/06/2018 16:00;27/06/2018 17:45;27/06/2018 17:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;89;0:00;27/06/2018 16:00;27/06/2018 17:44;27/06/2018 17:44
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;88;0:00;27/06/2018 16:00;27/06/2018 17:43;27/06/2018 17:43
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;87;0:00;27/06/2018 16:00;27/06/2018 17:42;27/06/2018 17:42
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;85;0:00;27/06/2018 16:00;27/06/2018 17:40;27/06/2018 17:40
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;84;0:00;27/06/2018 16:00;27/06/2018 17:39;27/06/2018 17:39
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;83;0:00;27/06/2018 16:00;27/06/2018 17:38;27/06/2018 17:38
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;83;0:00;27/06/2018 16:00;27/06/2018 17:38;27/06/2018 17:38
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot off target;78;0:00;27/06/2018 16:00;27/06/2018 17:33;27/06/2018 17:33
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;70;0:00;27/06/2018 16:00;27/06/2018 17:25;27/06/2018 17:25
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;68;0:00;27/06/2018 16:00;27/06/2018 17:23;27/06/2018 17:23
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;64;0:00;27/06/2018 16:00;27/06/2018 17:19;27/06/2018 17:19
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot off target;63;0:00;27/06/2018 16:00;27/06/2018 17:18;27/06/2018 17:18
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;61;0:00;27/06/2018 16:00;27/06/2018 17:16;27/06/2018 17:16
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;54;0:00;27/06/2018 16:00;27/06/2018 17:09;27/06/2018 17:09
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;54;0:00;27/06/2018 16:00;27/06/2018 17:09;27/06/2018 17:09
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;51;0:00;27/06/2018 16:00;27/06/2018 17:06;27/06/2018 17:06
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;49;0:00;27/06/2018 16:00;27/06/2018 17:04;27/06/2018 17:04
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;48;0:00;27/06/2018 16:00;27/06/2018 17:03;27/06/2018 17:03
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;46;0:00;27/06/2018 16:00;27/06/2018 17:01;27/06/2018 17:01
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot off target;45;2:45;27/06/2018 16:00;27/06/2018 16:45;27/06/2018 16:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;45;1:18;27/06/2018 16:00;27/06/2018 16:45;27/06/2018 16:45
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;40;0:00;27/06/2018 16:00;27/06/2018 16:40;27/06/2018 16:40
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot off target;39;0:00;27/06/2018 16:00;27/06/2018 16:39;27/06/2018 16:39
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;39;0:00;27/06/2018 16:00;27/06/2018 16:39;27/06/2018 16:39
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;33;0:00;27/06/2018 16:00;27/06/2018 16:33;27/06/2018 16:33
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot off target;25;0:00;27/06/2018 16:00;27/06/2018 16:25;27/06/2018 16:25
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot off target;20;0:00;27/06/2018 16:00;27/06/2018 16:20;27/06/2018 16:20
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;home;shot on target;19;0:00;27/06/2018 16:00;27/06/2018 16:19;27/06/2018 16:19
Group F;4043733;South Korea;#ff4e36;Germany;white;2;0;0;0;90;away;shot on target;14;0:00;27/06/2018 16:00;27/06/2018 16:14;27/06/2018 16:14
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot on target;89;0:00;18/06/2018 17:00;18/06/2018 18:44;18/06/2018 18:44
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;83;0:00;18/06/2018 17:00;18/06/2018 18:38;18/06/2018 18:38
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;goal;75;0:00;18/06/2018 17:00;18/06/2018 18:30;18/06/2018 18:30
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;75;0:00;18/06/2018 17:00;18/06/2018 18:30;18/06/2018 18:30
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;goal;69;0:00;18/06/2018 17:00;18/06/2018 18:24;18/06/2018 18:24
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;69;0:00;18/06/2018 17:00;18/06/2018 18:24;18/06/2018 18:24
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;65;0:00;18/06/2018 17:00;18/06/2018 18:20;18/06/2018 18:20
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot off target;58;0:00;18/06/2018 17:00;18/06/2018 18:13;18/06/2018 18:13
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot off target;55;0:00;18/06/2018 17:00;18/06/2018 18:10;18/06/2018 18:10
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot on target;54;0:00;18/06/2018 17:00;18/06/2018 18:09;18/06/2018 18:09
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;52;0:00;18/06/2018 17:00;18/06/2018 18:07;18/06/2018 18:07
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;goal;47;0:00;18/06/2018 17:00;18/06/2018 18:02;18/06/2018 18:02
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;47;0:00;18/06/2018 17:00;18/06/2018 18:02;18/06/2018 18:02
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot off target;42;0:00;18/06/2018 17:00;18/06/2018 17:42;18/06/2018 17:42
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;41;0:00;18/06/2018 17:00;18/06/2018 17:41;18/06/2018 17:41
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;away;shot on target;39;0:00;18/06/2018 17:00;18/06/2018 17:39;18/06/2018 17:39
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;38;0:00;18/06/2018 17:00;18/06/2018 17:38;18/06/2018 17:38
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;26;0:00;18/06/2018 17:00;18/06/2018 17:26;18/06/2018 17:26
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;22;0:00;18/06/2018 17:00;18/06/2018 17:22;18/06/2018 17:22
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;19;0:00;18/06/2018 17:00;18/06/2018 17:19;18/06/2018 17:19
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;12;0:00;18/06/2018 17:00;18/06/2018 17:12;18/06/2018 17:12
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;7;0:00;18/06/2018 17:00;18/06/2018 17:07;18/06/2018 17:07
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot on target;6;0:00;18/06/2018 17:00;18/06/2018 17:06;18/06/2018 17:06
Group G;4043702;Belgium;#ff4e36;Panama;white;3;0;0;0;90;home;shot off target;1;0:00;18/06/2018 17:00;18/06/2018 17:01;18/06/2018 17:01
Group G;4043703;Tunisia;white;England;#ff4e36;1;2;0;0;90;away;shot off target;90;0:33;18/06/2018 20:00;18/06/2018 21:45;18/06/2018 21:45
Group G;4043703;Tunisia;white;England;#ff4e36;1;2;0;0;90;away;goal;90;0:31;18/06/2018 20:00;18/06/2018 21:45;18/06/2018 21:45
Group G;4043703;Tunisia;white;England;#ff4e36;1;2;0;0;90;away;shot on target;90;0:31;18/06/2018 20:00;18/06/2018 21:45;18/06/2018 21:45
